C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.512912	0.238731	-1.249713	1.390415	-0.885839	-0.565058	-0.249445	1.231139	-1.412529	1.417552	0.479445	0.254996	-1.300761	1.442525	-1.131431	-0.528242	-0.221580	1.138841	-1.487762	1.295640	0.016480	-0.067048	0.494054	0.519335	1.173199	-0.140912	-0.131012	0.429283	0.858887	1.388996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.502464	0.252192	-1.258061	1.380645	-0.940690	-0.562627	-0.249965	1.212801	-1.450835	1.414537	0.481748	0.253980	-1.292628	1.451044	-1.098979	-0.530966	-0.224244	1.150430	-1.475845	1.326711	0.155192	-0.049744	0.412327	0.802204	2.120369	-0.272324	-0.184093	0.636166	0.626782	2.134969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.479092	0.274916	-1.304072	1.343001	-1.130275	-0.547859	-0.240248	1.143901	-1.513173	1.283723	0.486183	0.253332	-1.289572	1.464380	-1.064596	-0.535122	-0.227701	1.152748	-1.471837	1.356019	0.340055	-0.050340	0.323893	0.718823	1.967322	-0.285465	-0.192891	0.656854	0.512841	1.277835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.474383	0.275918	-1.329023	1.319690	-1.199734	-0.541541	-0.226609	1.105114	-1.535739	1.211810	0.487676	0.254245	-1.291650	1.471143	-1.052558	-0.537746	-0.230339	1.159610	-1.465220	1.367600	-0.112559	0.245056	-0.934239	-0.521355	-1.788869	-0.080891	-0.072797	-1.211520	-0.810655	-0.901658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.474806	0.267095	-1.347688	1.302206	-1.260141	-0.534887	-0.199984	1.063517	-1.508822	1.095150	0.486738	0.256818	-1.301372	1.457931	-1.076371	-0.537835	-0.231020	1.141910	-1.473420	1.350118	-0.140372	0.145480	-1.171720	-1.500333	-2.701891	-0.029027	0.042738	-1.391378	-1.120976	-2.152539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.483969	0.260145	-1.334636	1.304067	-1.206195	-0.533789	-0.203446	1.063886	-1.458595	1.088414	0.484442	0.258593	-1.316305	1.439415	-1.115133	-0.537029	-0.229880	1.121891	-1.498227	1.318753	-0.209457	0.047118	-0.961663	-1.200413	-3.302680	0.164600	0.220631	-1.964216	-2.059313	-2.609142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.495070	0.258518	-1.314605	1.307642	-1.134514	-0.538008	-0.220315	1.074683	-1.418763	1.126256	0.483499	0.259231	-1.321788	1.426988	-1.144720	-0.535680	-0.228368	1.112193	-1.509853	1.305743	-0.157041	0.062872	-0.727790	-1.222765	-3.114995	0.190942	0.267501	-1.529461	-1.975175	-2.480321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.506924	0.258365	-1.296568	1.314336	-1.044257	-0.547226	-0.233884	1.095916	-1.391351	1.171004	0.483407	0.260271	-1.323902	1.416918	-1.185364	-0.533617	-0.224115	1.092054	-1.531202	1.271055	-0.075028	0.035368	-0.062310	-0.300248	-1.972565	0.221493	0.038382	-1.088168	-1.087374	-1.368204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.515369	0.252535	-1.284687	1.335833	-0.977644	-0.553286	-0.238993	1.119551	-1.384540	1.201104	0.480868	0.260964	-1.317346	1.416479	-1.195020	-0.530636	-0.223370	1.079011	-1.537555	1.257987	-0.230839	0.048902	0.688206	0.221229	0.772861	0.046577	-0.053159	-0.171630	0.100641	0.100475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.525042	0.244217	-1.274327	1.364522	-0.920065	-0.554220	-0.246572	1.147835	-1.389131	1.223277	0.478034	0.261393	-1.308668	1.417966	-1.189681	-0.529313	-0.224028	1.075942	-1.531532	1.260583	-0.113814	-0.004415	0.491066	-0.103504	0.988080	0.046533	-0.068129	0.073567	0.676584	0.533492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.526329	0.243484	-1.262337	1.376366	-0.895781	-0.554668	-0.252582	1.175168	-1.400595	1.261933	0.477806	0.261285	-1.300874	1.420251	-1.161108	-0.529024	-0.224556	1.079787	-1.520222	1.267694	0.047942	-0.076050	0.562083	0.488667	2.632281	-0.054670	-0.106849	0.736690	1.121527	0.636118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.524775	0.243126	-1.252537	1.381048	-0.889016	-0.553993	-0.260091	1.195794	-1.406869	1.330345	0.478415	0.259939	-1.296819	1.424755	-1.155393	-0.528772	-0.226641	1.085984	-1.509333	1.271588	0.151359	-0.091356	0.530798	0.757262	2.796701	-0.029894	-0.189819	0.607583	1.141594	0.461430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.517854	0.245727	-1.246520	1.377064	-0.912185	-0.555030	-0.262698	1.207940	-1.412464	1.399372	0.484813	0.257836	-1.284594	1.438209	-1.091631	-0.529837	-0.231016	1.105205	-1.490385	1.289597	0.343161	-0.127783	0.457877	0.459586	2.530483	-0.163513	-0.233013	1.090200	1.045891	1.340797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.507021	0.254094	-1.254501	1.366085	-0.968495	-0.553800	-0.254964	1.198783	-1.432416	1.409211	0.491449	0.256179	-1.277375	1.444946	-1.051664	-0.531600	-0.234459	1.119688	-1.471619	1.307254	0.233225	-0.067449	0.174904	0.262316	1.662860	-0.093123	-0.226863	1.030283	0.771109	1.285659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.491519	0.266158	-1.286170	1.339487	-1.077542	-0.545009	-0.237058	1.152313	-1.473033	1.303402	0.494860	0.255573	-1.275882	1.447457	-1.032523	-0.534958	-0.237992	1.133247	-1.460717	1.334898	0.058219	-0.002092	-0.027875	-0.008665	0.532697	-0.211711	-0.182046	0.542722	0.478419	1.845465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.481074	0.268257	-1.339161	1.292895	-1.204997	-0.534144	-0.215115	1.078514	-1.519988	1.150275	0.495276	0.256123	-1.279898	1.446166	-1.030828	-0.536454	-0.239272	1.136274	-1.457883	1.353755	-0.084909	0.087032	-0.554149	-0.485925	-1.265811	-0.056067	0.030650	-0.559903	-0.615188	-0.133010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.481551	0.257967	-1.356317	1.265565	-1.258199	-0.531167	-0.199826	1.045738	-1.506632	1.015042	0.494438	0.257275	-1.292260	1.437572	-1.058236	-0.535904	-0.238284	1.121370	-1.469408	1.340660	-0.203910	0.063374	-1.500123	-1.301371	-3.253292	0.151427	0.150793	-1.776379	-1.858680	-2.546774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.491649	0.252460	-1.337571	1.275731	-1.203705	-0.527797	-0.215644	1.065152	-1.448925	1.020764	0.491192	0.258426	-1.309879	1.415715	-1.104357	-0.534389	-0.234734	1.098469	-1.496916	1.301085	-0.149507	0.013317	-1.182944	-1.410832	-3.612563	0.130301	0.365206	-1.856151	-2.335482	-3.363940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.502848	0.257631	-1.315414	1.278276	-1.125774	-0.534512	-0.233632	1.078531	-1.409589	1.086734	0.489938	0.258923	-1.318831	1.400026	-1.150344	-0.531760	-0.231374	1.083469	-1.527185	1.262321	-0.039378	0.000168	-0.076419	-0.852968	-2.598111	0.197981	0.143536	-0.709060	-1.451430	-2.444132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.511020	0.260096	-1.298435	1.292100	-1.032295	-0.542455	-0.238677	1.100461	-1.386395	1.134063	0.486561	0.259418	-1.316768	1.389061	-1.178201	-0.528471	-0.230080	1.074386	-1.541962	1.233581	-0.370349	0.043056	0.477417	-0.312123	-0.835601	0.044225	-0.037991	-0.346587	-0.012537	-1.054008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.521444	0.251816	-1.287216	1.321589	-0.955873	-0.547577	-0.241832	1.125807	-1.379643	1.155584	0.482783	0.260074	-1.310151	1.385608	-1.181494	-0.526723	-0.230112	1.072642	-1.541840	1.225071	-0.316206	0.036875	0.497904	0.063008	0.910985	0.004423	-0.046838	0.132844	0.518702	0.100488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.526560	0.244986	-1.281101	1.347069	-0.916954	-0.548557	-0.247296	1.157764	-1.387316	1.179942	0.479871	0.260545	-1.305096	1.386735	-1.159761	-0.525670	-0.230482	1.076922	-1.534691	1.226035	-0.118861	-0.033535	0.398754	0.411098	2.272119	0.052787	-0.057028	0.505323	0.704431	0.289219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.523534	0.241522	-1.271988	1.356047	-0.913828	-0.548136	-0.254163	1.185249	-1.394100	1.242380	0.480403	0.259944	-1.299214	1.392291	-1.129194	-0.525533	-0.231461	1.086720	-1.521508	1.231147	0.145147	-0.105716	0.353942	0.543617	2.631569	-0.068004	-0.117371	0.908982	0.956810	0.454657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.516509	0.239382	-1.265816	1.351498	-0.933267	-0.547413	-0.258570	1.202466	-1.399785	1.329340	0.484920	0.258467	-1.294185	1.400479	-1.091625	-0.525990	-0.233143	1.098010	-1.506464	1.237888	0.325092	-0.121077	0.304096	0.438221	2.311571	-0.146386	-0.151322	1.109871	1.034392	0.869019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.507874	0.241879	-1.263645	1.342956	-0.954262	-0.547896	-0.255809	1.208585	-1.411262	1.384601	0.489701	0.257202	-1.289907	1.406406	-1.064410	-0.527608	-0.234901	1.114250	-1.489981	1.259835	0.360535	-0.135408	0.309580	0.183407	1.613052	-0.171672	-0.191940	1.192773	1.234080	1.744478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.497234	0.252093	-1.279279	1.328794	-1.007666	-0.544317	-0.245225	1.182431	-1.445191	1.337680	0.494316	0.256715	-1.287573	1.409142	-1.042754	-0.529264	-0.237345	1.130536	-1.472702	1.284290	0.137253	-0.108924	-0.031855	0.070685	0.789439	-0.160242	-0.226246	0.967258	0.821335	2.208904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.483493	0.262437	-1.323246	1.297423	-1.114364	-0.531657	-0.222570	1.123705	-1.491016	1.203532	0.495361	0.254986	-1.288100	1.410222	-1.035249	-0.531752	-0.239861	1.138591	-1.465199	1.309125	-0.094453	-0.058584	-0.383556	-0.041786	-0.126944	-0.225402	-0.144762	0.152560	0.061196	1.344552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.473924	0.266389	-1.362361	1.272678	-1.205971	-0.522328	-0.203241	1.071513	-1.511122	1.070712	0.495618	0.254866	-1.291623	1.410196	-1.036898	-0.533510	-0.240566	1.140009	-1.467988	1.320102	0.008003	0.010427	-0.314037	-0.025116	-0.358168	-0.151657	-0.019129	-0.058026	-0.293989	0.333364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.483604	0.253282	-1.358405	1.272118	-1.201789	-0.522299	-0.208219	1.073387	-1.469883	0.990927	0.492786	0.256490	-1.310793	1.402751	-1.068441	-0.531608	-0.238139	1.123280	-1.482625	1.298985	-0.334204	0.110384	-1.765751	-1.321593	-2.883357	0.302391	0.273768	-1.782026	-1.515983	-2.922383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.497259	0.248065	-1.334638	1.285783	-1.149795	-0.520970	-0.228231	1.094005	-1.412525	1.026865	0.490135	0.257380	-1.324587	1.387546	-1.100194	-0.528950	-0.234842	1.110241	-1.506103	1.264275	-0.162537	-0.005247	-0.867522	-0.987119	-2.971863	0.159355	0.285610	-1.270458	-1.477659	-3.286343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.507274	0.254671	-1.318220	1.282535	-1.087866	-0.526112	-0.244060	1.108181	-1.380144	1.094632	0.487157	0.257631	-1.334010	1.376120	-1.145561	-0.524541	-0.231331	1.094329	-1.521146	1.226848	-0.393134	0.013434	-0.072794	-0.433717	-1.584861	0.197396	0.191410	-0.824972	-1.923989	-2.624813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.513787	0.257946	-1.308027	1.292633	-1.016313	-0.533642	-0.245329	1.130862	-1.373374	1.128028	0.485253	0.257657	-1.334901	1.373278	-1.158778	-0.522859	-0.230209	1.091146	-1.542233	1.204410	-0.314994	-0.010289	0.257933	-0.182957	-1.306575	0.190732	0.016815	-0.780424	-1.015952	-1.536197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.521260	0.256722	-1.294424	1.309670	-0.949319	-0.543429	-0.242052	1.154831	-1.385162	1.151036	0.481552	0.258381	-1.326574	1.374987	-1.158950	-0.518936	-0.231253	1.090898	-1.543882	1.201498	-0.307180	0.038520	0.402674	0.302750	0.916232	0.092355	-0.066948	0.246493	0.428829	0.411701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.526045	0.249051	-1.289628	1.334947	-0.912103	-0.543700	-0.246346	1.181764	-1.397610	1.183379	0.479213	0.258809	-1.319407	1.378891	-1.138265	-0.517376	-0.231865	1.096179	-1.536456	1.209009	-0.065614	0.002689	0.497409	0.494396	2.031859	-0.025661	-0.000879	0.474812	0.604714	0.550656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.523638	0.243676	-1.284008	1.343126	-0.915723	-0.541585	-0.252552	1.199735	-1.404945	1.240365	0.480538	0.258725	-1.314193	1.385706	-1.116655	-0.517331	-0.232400	1.098375	-1.530634	1.215625	0.206306	-0.064871	0.300994	0.705491	2.447020	-0.047931	-0.076860	0.441810	0.751419	0.351684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.515524	0.239413	-1.278943	1.342097	-0.944057	-0.539993	-0.257392	1.211022	-1.407079	1.331632	0.486377	0.257860	-1.310679	1.394679	-1.078552	-0.518509	-0.233751	1.113499	-1.513136	1.229622	0.446366	-0.101870	0.030099	0.485815	2.003477	-0.147868	-0.107722	1.146905	0.996405	1.061121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.504450	0.242764	-1.279953	1.334147	-0.975322	-0.538774	-0.252781	1.207435	-1.422085	1.399613	0.491664	0.256782	-1.309782	1.401368	-1.053992	-0.520417	-0.235758	1.128278	-1.497568	1.246574	0.320318	-0.084633	0.020458	0.240511	1.282134	-0.171820	-0.194560	0.983609	0.975538	2.095203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.493400	0.253313	-1.299736	1.320466	-1.029073	-0.533456	-0.239598	1.173132	-1.463990	1.339721	0.494564	0.255775	-1.310572	1.404548	-1.038853	-0.523416	-0.238106	1.139691	-1.482943	1.283092	0.049480	-0.029401	-0.106133	0.079885	0.428322	-0.212601	-0.152062	0.506648	0.767563	2.537105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.481682	0.261442	-1.350199	1.286241	-1.134371	-0.520485	-0.215601	1.101369	-1.516540	1.197289	0.494586	0.255727	-1.313274	1.405572	-1.037473	-0.525930	-0.239157	1.140810	-1.478419	1.307335	0.039844	0.045915	-0.485203	-0.061804	-0.630667	-0.150377	-0.048939	-0.375070	-0.230331	0.965596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.480168	0.258005	-1.382422	1.257872	-1.211470	-0.516464	-0.198550	1.045331	-1.537260	1.045290	0.493234	0.256501	-1.320891	1.402626	-1.054403	-0.525609	-0.238511	1.130832	-1.487765	1.310535	-0.208883	0.109280	-1.371091	-0.728534	-2.017261	0.173403	0.148650	-1.775344	-1.272322	-1.547058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.489644	0.251053	-1.370774	1.261391	-1.191179	-0.516918	-0.208310	1.051218	-1.483424	0.990038	0.490661	0.257229	-1.337682	1.391810	-1.085585	-0.523242	-0.235668	1.107559	-1.505143	1.280641	-0.191880	-0.005357	-1.578328	-1.210474	-2.972495	0.202291	0.306831	-2.138708	-2.259398	-3.016205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.502135	0.252544	-1.348193	1.270313	-1.140637	-0.522654	-0.228315	1.064254	-1.430717	1.047729	0.488523	0.257399	-1.352454	1.376634	-1.126621	-0.520249	-0.231101	1.085844	-1.537845	1.240905	-0.204139	-0.011005	-0.388149	-0.703816	-2.492229	0.180752	0.204002	-1.110706	-1.789295	-2.765301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.511311	0.258417	-1.327869	1.280701	-1.064137	-0.532295	-0.236741	1.083688	-1.402133	1.108188	0.485236	0.257530	-1.355238	1.371757	-1.153658	-0.517081	-0.229258	1.071565	-1.555823	1.212165	-0.090207	0.015184	0.310148	0.093631	-1.013452	0.087868	-0.031944	-0.596130	-0.583727	-1.134980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
0.521784	0.253629	-1.316152	1.312583	-0.982609	-0.540514	-0.238498	1.108551	-1.389016	1.134864	0.483197	0.258081	-1.350803	1.371242	-1.160083	-0.515842	-0.229164	1.065341	-1.559225	1.201425	-0.218399	0.073638	0.610294	0.096604	0.579133	-0.050537	-0.066008	-0.087530	0.461583	-0.061153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
